game_id,label,score
200909200was,0,0.58781165
201310140sdg,1,0.31350258
201712030rav,1,0.4733537
201010240sdg,0,0.35568365
201601160crd,0,0.6052037
201701010atl,0,0.8003274
201010100det,1,0.8316636
201111130cle,0,0.44031405
201309260ram,0,0.25439626
201410190sdg,0,0.33163866
201612180htx,0,0.15095823
201709070nwe,0,0.8597831
201012050sea,1,0.7524347
201110020crd,0,0.62306124
201312150clt,1,0.6890618
201101080clt,0,0.6022623
201210070nor,1,0.44510764
201610090ram,0,0.3165101
201801060kan,0,0.51342535
200712020mia,0,0.20004666
200811230sdg,0,0.74609303
201310200jax,0,0.2655146
200710080buf,1,0.21289241
200809070clt,0,0.21741
200911150nyj,0,0.59225863
201011110atl,1,0.16028203
200712150sfo,1,0.7876253
201410260nyj,0,0.7120548
201510190phi,1,0.10797084
200712090nwe,1,0.54935664
200712230chi,1,0.65034354
201009190oti,0,0.7867656
201109110htx,1,0.75433177
201410190clt,1,0.1603296
201612240car,0,0.73520434
201209300ram,1,0.7666981
201409280sfo,1,0.68268764
201410260cin,1,0.5483879
201510040buf,0,0.5543341
201709240nyj,1,0.3126477
200811160sea,0,0.64223295
201109180nyj,1,0.892366
201209130gnb,1,0.9446787
201309220cin,1,0.42765915
201312150ram,1,0.08248432
201612180min,0,0.71718615
200712230buf,0,0.82871944
201011250dal,1,0.4464249
201210080nyj,1,0.775264
201311170pit,1,0.3435924
201410050nyg,1,0.4173829
201509270dal,0,0.8124851
201609180det,0,0.7389758
201311030ram,0,0.7530588
201011210dal,1,0.64476424
201511150gnb,0,0.18430611
200809070oti,1,0.3442358
201010100sfo,0,0.95362866
201312220was,1,0.39846897
201611130nwe,0,0.737103
201410190dal,1,0.22099456
201709170ram,0,0.6478033
200712300htx,1,0.5219728
200812210sea,1,0.82730514
201112040chi,0,0.903636
200709300clt,1,0.4513732
200711250tam,1,0.4421499
201001170sdg,0,0.074195676
201109180pit,1,0.85402775
200912200kan,0,0.6288905
201209230crd,1,0.91811484
201511010atl,0,0.8800153
201610160was,1,0.8709835
201712240sfo,1,0.45342955
200809280nyj,1,0.3382632
201011280nyg,0,0.12301019
201710080htx,0,0.80223536
200809210den,0,0.20747948
200901040min,0,0.35072505
201011140chi,1,0.59726703
201011280clt,0,0.4631997
201212020mia,1,0.17355542
201311210atl,1,0.11427844
201509280gnb,1,0.5438319
201009260ram,1,0.30350062
201401190den,1,0.27990985
201511080tam,0,0.29722634
201710010dal,0,0.4074241
201111200det,1,0.33496696
201709100cin,0,0.13527223
201710150min,1,0.73536897
200912270crd,1,0.57567054
201109180oti,1,0.57899636
201312230sfo,0,0.5856129
200712020clt,0,0.16467142
200909130crd,0,0.6830852
200912130rav,1,0.77439183
201711120clt,1,0.6274298
201712100car,1,0.3942415
200909270sdg,1,0.58378047
201210070was,0,0.72901255
201711260cin,1,0.42281997
200811230mia,0,0.124953955
201309220nor,1,0.9533146
201311110tam,1,0.61904585
201510250clt,0,0.37323847
200809280cin,0,0.8493843
201011280cle,0,0.30588835
201012190pit,0,0.9198625
201110230nyj,1,0.46761745
201312150mia,1,0.3463294
201411230min,1,0.66962695
201011280den,0,0.25163656
201309080sfo,1,0.5775128
201312220phi,1,0.23884831
201709170nor,0,0.5891681
200711180sea,1,0.3699422
201110020rav,1,0.6363361
200712300rav,1,0.15459119
201711260phi,1,0.6049131
201709240buf,1,0.7799344
200909270phi,1,0.20124082
200912200pit,0,0.44118813
201012120nyj,0,0.5941843
201310310mia,1,0.44331798
201410120rai,1,0.678723
200710210sea,1,0.7144161
201212090tam,0,0.059372377
201011280rav,0,0.8892447
201201010min,0,0.67948705
201212090jax,0,0.15574759
201512270crd,1,0.92051643
201409140rai,0,0.052167088
200811230crd,0,0.2658613
201109110kan,0,0.6773936
201312010sfo,1,0.74590045
201411300jax,1,0.26759744
200709160jax,0,0.4931542
200811300tam,0,0.16917735
201110160gnb,1,0.2801005
201210280gnb,0,0.6996974
201312290sdg,0,0.5048612
201511150nyg,1,0.50250024
201609250gnb,1,0.3392563
200909200gnb,0,0.85802287
201211180car,0,0.2368037
201211180dal,0,0.4887945
200812070sea,1,0.6228397
201212020dal,0,0.8084342
201511010ram,1,0.87673753
201711190min,1,0.34336367
200712020rai,1,0.02322174
201009260car,0,0.093125194
