game_id,label,fold,line___close_ou,line___h_close_line,line___h_ml,time_date___day_of_week,time_date___game_time_local,time_date___week_id
200709160nyg,1,4,39.5,-3.0,-155,6.0,13.0,2.0
200709160nyg,0,4,39.5,-3.0,-155,6.0,13.0,2.0
200712160ram,1,3,47.0,7.0,275,6.0,12.0,15.0
200712160ram,0,3,47.0,7.0,275,6.0,12.0,15.0
200712230chi,1,1,31.5,7.5,280,6.0,12.0,16.0
200712230chi,0,2,31.5,7.5,280,6.0,12.0,16.0
200710290den,1,2,43.5,-3.0,-155,0.0,19.0,8.0
200710290den,0,2,43.5,-3.0,-155,0.0,19.0,8.0
200711220det,1,1,47.0,3.0,155,3.0,25.0,12.0
200711220det,0,1,47.0,3.0,155,3.0,25.0,12.0
200711040kan,1,1,37.5,-2.5,-150,6.0,12.0,9.0
200711040kan,0,1,37.5,-2.5,-150,6.0,12.0,9.0
200712160dal,1,1,48.5,-10.0,-500,6.0,15.0,15.0
200712160dal,0,1,48.5,-10.0,-500,6.0,15.0,15.0
200709090gnb,1,3,41.5,3.0,160,6.0,12.0,1.0
200709090gnb,0,0,41.5,3.0,160,6.0,12.0,1.0
200710280min,1,1,37.5,0.0,-110,6.0,12.0,8.0
200710280min,0,1,37.5,0.0,-110,6.0,12.0,8.0
200710140nyj,1,3,43.5,4.0,200,6.0,13.0,6.0
200710140nyj,0,4,43.5,4.0,200,6.0,13.0,6.0
200709300nyg,1,4,47.5,2.0,110,6.0,20.0,4.0
200709300nyg,0,4,47.5,2.0,110,6.0,20.0,4.0
200711110was,1,4,37.5,-2.5,-150,6.0,13.0,10.0
200711110was,0,0,37.5,-2.5,-150,6.0,13.0,10.0
200711250nwe,1,4,51.0,-23.5,-3000,6.0,20.0,12.0
200711250nwe,0,4,51.0,-23.5,-3000,6.0,20.0,12.0
200712230nor,1,4,47.5,-3.0,-160,6.0,12.0,16.0
200712230nor,0,2,47.5,-3.0,-160,6.0,12.0,16.0
200809150dal,1,0,46.5,-6.5,-265,0.0,20.0,2.0
200809150dal,0,4,46.5,-6.5,-265,0.0,20.0,2.0
200901040min,1,2,41.0,3.5,150,6.0,16.0,18.0
200901040min,0,4,41.0,3.5,150,6.0,16.0,18.0
200812070nyg,1,2,40.5,-6.5,-280,6.0,13.0,14.0
200812070nyg,0,4,40.5,-6.5,-280,6.0,13.0,14.0
200901110nyg,1,3,39.0,-4.0,-190,6.0,13.0,19.0
200901110nyg,0,3,39.0,-4.0,-190,6.0,13.0,19.0
200811020sea,1,1,43.5,7.0,250,6.0,13.0,9.0
200811020sea,0,1,43.5,7.0,250,6.0,13.0,9.0
200812210was,1,2,37.5,5.5,190,6.0,16.0,16.0
200812210was,0,1,37.5,5.5,190,6.0,16.0,16.0
200811160cin,1,2,41.0,9.0,325,6.0,13.0,11.0
200811160cin,0,4,41.0,9.0,325,6.0,13.0,11.0
200809280chi,1,2,39.5,3.0,150,6.0,19.0,4.0
200809280chi,0,0,39.5,3.0,150,6.0,19.0,4.0
200901180crd,1,1,47.0,3.0,155,6.0,14.0,20.0
200901180crd,0,3,47.0,3.0,155,6.0,14.0,20.0
200811230rav,1,0,39.5,-2.0,-125,6.0,13.0,12.0
200811230rav,0,1,39.5,-2.0,-125,6.0,13.0,12.0
200810120sfo,1,2,41.5,5.0,190,6.0,13.0,6.0
200810120sfo,0,0,41.5,5.0,190,6.0,13.0,6.0
200809280dal,1,0,47.0,-10.0,-490,6.0,15.0,4.0
200809280dal,0,1,47.0,-10.0,-490,6.0,15.0,4.0
200809040nyg,1,4,41.5,-4.5,-210,3.0,19.0,1.0
200809040nyg,0,2,41.5,-4.5,-210,3.0,19.0,1.0
200812140cin,1,0,36.5,6.5,250,6.0,13.0,15.0
200812140cin,0,2,36.5,6.5,250,6.0,13.0,15.0
200812070rav,1,1,34.5,-6.0,-270,6.0,20.0,14.0
200812070rav,0,3,34.5,-6.0,-270,6.0,20.0,14.0
200810050phi,1,4,42.0,-6.5,-280,6.0,13.0,5.0
200810050phi,0,2,42.0,-6.5,-280,6.0,13.0,5.0
200810260dal,1,2,40.5,-1.5,-125,6.0,12.0,8.0
200810260dal,0,1,40.5,-1.5,-125,6.0,12.0,8.0
200812080car,1,2,40.0,-3.0,-175,0.0,21.0,14.0
200812080car,0,4,40.0,-3.0,-175,0.0,21.0,14.0
200809210chi,1,2,35.0,-3.0,-170,6.0,12.0,3.0
200809210chi,0,1,35.0,-3.0,-170,6.0,12.0,3.0
200810050den,1,1,47.0,-4.0,-210,6.0,14.0,5.0
200810050den,0,0,47.0,-4.0,-210,6.0,14.0,5.0
200811230det,1,3,41.5,8.0,300,6.0,13.0,12.0
200811230det,0,2,41.5,8.0,300,6.0,13.0,12.0
200812140atl,1,1,43.5,-5.5,-240,6.0,13.0,15.0
200812140atl,0,2,43.5,-5.5,-240,6.0,13.0,15.0
200811020kan,1,1,36.5,9.5,325,6.0,12.0,9.0
200811020kan,0,2,36.5,9.5,325,6.0,12.0,9.0
200809070nor,1,2,42.5,-3.0,-170,6.0,12.0,1.0
200809070nor,0,2,42.5,-3.0,-170,6.0,12.0,1.0
200710070gnb,1,2,40.5,-3.0,-190,6.0,19.0,5.0
200710070gnb,0,2,40.5,-3.0,-190,6.0,19.0,5.0
200712170min,1,4,43.5,-10.5,-475,0.0,20.0,15.0
200712170min,0,0,43.5,-10.5,-475,0.0,20.0,15.0
200711110rai,1,3,38.0,3.5,160,6.0,13.0,10.0
200711110rai,0,0,38.0,3.5,160,6.0,13.0,10.0
200709090sdg,1,2,43.0,-7.0,-325,6.0,13.0,1.0
200709090sdg,0,0,43.0,-7.0,-325,6.0,13.0,1.0
200711180sea,1,4,37.5,-6.0,-265,6.0,13.0,11.0
200711180sea,0,4,37.5,-6.0,-265,6.0,13.0,11.0
200712060was,1,3,39.5,-3.0,-175,3.0,20.0,14.0
200712060was,0,2,39.5,-3.0,-175,3.0,20.0,14.0
200709300det,1,2,46.0,2.5,120,6.0,13.0,4.0
200709300det,0,4,46.0,2.5,120,6.0,13.0,4.0
200710210phi,1,4,42.0,-5.5,-240,6.0,16.0,7.0
200710210phi,0,3,42.0,-5.5,-240,6.0,16.0,7.0
200711180gnb,1,4,37.0,-10.0,-500,6.0,12.0,11.0
200711180gnb,0,1,37.0,-10.0,-500,6.0,12.0,11.0
200712090jax,1,4,38.5,-11.0,-645,6.0,13.0,14.0
200712090jax,0,4,38.5,-11.0,-645,6.0,13.0,14.0
200709090ram,1,0,43.0,-2.5,-125,6.0,24.0,1.0
200709090ram,0,4,43.0,-2.5,-125,6.0,24.0,1.0
200710140crd,1,4,38.5,-6.0,-270,6.0,14.0,6.0
200710140crd,0,4,38.5,-6.0,-270,6.0,14.0,6.0
200711040oti,1,4,35.0,-5.5,-250,6.0,12.0,9.0
200711040oti,0,3,35.0,-5.5,-250,6.0,12.0,9.0
200712300tam,1,2,35.5,3.0,140,6.0,13.0,17.0
200712300tam,0,2,35.5,3.0,140,6.0,13.0,17.0
200709230atl,1,1,38.0,4.0,190,6.0,16.0,3.0
200709230atl,0,0,38.0,4.0,190,6.0,16.0,3.0
200710070nor,1,4,43.5,-3.5,-200,6.0,12.0,5.0
200710070nor,0,1,43.5,-3.5,-200,6.0,12.0,5.0
200712090gnb,1,3,40.0,-10.0,-500,6.0,12.0,14.0
200712090gnb,0,1,40.0,-10.0,-500,6.0,12.0,14.0
200712230jax,1,0,40.5,-14.0,-1000,6.0,13.0,16.0
200712230jax,0,3,40.5,-14.0,-1000,6.0,13.0,16.0
200711180min,1,2,35.5,-4.5,-230,6.0,12.0,11.0
200711180min,0,2,35.5,-4.5,-230,6.0,12.0,11.0
200710140sdg,1,1,44.0,-9.5,-500,6.0,13.0,6.0
200710140sdg,0,4,44.0,-9.5,-500,6.0,13.0,6.0
200709160den,1,2,37.0,-9.5,-500,6.0,14.0,2.0
200709160den,0,3,37.0,-9.5,-500,6.0,14.0,2.0
200709300mia,1,4,39.5,-3.5,-200,6.0,14.0,4.0
200709300mia,0,4,39.5,-3.5,-200,6.0,14.0,4.0
200710280oti,1,4,39.0,-6.5,-300,6.0,12.0,8.0
200710280oti,0,2,39.0,-6.5,-300,6.0,12.0,8.0
200711250kan,1,4,34.5,-4.0,-240,6.0,12.0,12.0
200711250kan,0,3,34.5,-4.0,-240,6.0,12.0,12.0
200712300gnb,1,1,38.5,-3.0,-190,6.0,12.0,17.0
200712300gnb,0,4,38.5,-3.0,-190,6.0,12.0,17.0
200712020min,1,1,44.5,-5.5,-240,6.0,12.0,13.0
200712020min,0,4,44.5,-5.5,-240,6.0,12.0,13.0
200709090rai,1,2,39.5,-2.5,-160,6.0,13.0,1.0
200709090rai,0,1,39.5,-2.5,-160,6.0,13.0,1.0
200712160sdg,1,0,45.5,-9.5,-530,6.0,13.0,15.0
200712160sdg,0,0,45.5,-9.5,-530,6.0,13.0,15.0
200710070was,1,3,44.5,-3.5,-200,6.0,13.0,5.0
200710070was,0,4,44.5,-3.5,-200,6.0,13.0,5.0
200710280chi,1,3,45.5,-6.0,-300,6.0,12.0,8.0
200710280chi,0,3,45.5,-6.0,-300,6.0,12.0,8.0
200711110crd,1,0,45.0,-2.5,-145,6.0,14.0,10.0
200711110crd,0,1,45.0,-2.5,-145,6.0,14.0,10.0
200709230phi,1,3,44.5,-4.5,-230,6.0,13.0,3.0
200709230phi,0,4,44.5,-4.5,-230,6.0,13.0,3.0
200809080gnb,1,4,37.5,-2.5,-130,0.0,18.0,1.0
200809080gnb,0,3,37.5,-2.5,-130,0.0,18.0,1.0
200811230jax,1,3,41.0,-2.5,-135,6.0,13.0,12.0
200811230jax,0,1,41.0,-2.5,-135,6.0,13.0,12.0
200810190chi,1,3,38.0,-3.0,-175,6.0,12.0,7.0
200810190chi,0,4,38.0,-3.0,-175,6.0,12.0,7.0
200812140crd,1,4,46.5,-4.5,-210,6.0,14.0,15.0
200812140crd,0,3,46.5,-4.5,-210,6.0,14.0,15.0
200812070det,1,2,44.5,11.0,400,6.0,13.0,14.0
200812070det,0,4,44.5,11.0,400,6.0,13.0,14.0
200809280oti,1,4,35.0,-3.0,-163,6.0,12.0,4.0
200809280oti,0,2,35.0,-3.0,-163,6.0,12.0,4.0
200811160tam,1,0,39.0,-5.0,-230,6.0,13.0,11.0
200811160tam,0,4,39.0,-5.0,-230,6.0,13.0,11.0
200810060nor,1,0,47.0,-3.0,-155,0.0,20.0,5.0
200810060nor,0,0,47.0,-3.0,-155,0.0,20.0,5.0
200810050gnb,1,2,42.5,-5.0,-240,6.0,12.0,5.0
200810050gnb,0,2,42.5,-5.0,-240,6.0,12.0,5.0
200812210min,1,4,43.5,-3.0,-175,6.0,15.0,16.0
200812210min,0,0,43.5,-3.0,-175,6.0,15.0,16.0
200811300sdg,1,3,48.0,-6.0,-280,6.0,13.0,13.0
200811300sdg,0,4,48.0,-6.0,-280,6.0,13.0,13.0
200809280car,1,2,39.0,-7.0,-305,6.0,13.0,4.0
200809280car,0,3,39.0,-7.0,-305,6.0,13.0,4.0
200901030crd,1,4,52.0,-2.0,-130,5.0,15.0,18.0
200901030crd,0,1,52.0,-2.0,-130,5.0,15.0,18.0
200809140tam,1,1,37.5,-7.0,-320,6.0,16.0,2.0
200809140tam,0,0,37.5,-7.0,-320,6.0,16.0,2.0
200810260phi,1,1,45.5,-9.0,-400,6.0,13.0,8.0
200810260phi,0,3,45.5,-9.0,-400,6.0,13.0,8.0
200812070nor,1,0,51.5,-3.0,-160,6.0,12.0,14.0
200812070nor,0,2,51.5,-3.0,-160,6.0,12.0,14.0
200811020rai,1,1,41.5,3.0,125,6.0,13.0,9.0
200811020rai,0,2,41.5,3.0,125,6.0,13.0,9.0
200811160gnb,1,0,43.5,-3.5,-185,6.0,12.0,11.0
200811160gnb,0,2,43.5,-3.5,-185,6.0,12.0,11.0
200812280htx,1,1,46.5,-3.0,-155,6.0,12.0,17.0
200812280htx,0,4,46.5,-3.0,-155,6.0,12.0,17.0
200811300min,1,4,42.5,-5.0,-210,6.0,19.0,13.0
200811300min,0,0,42.5,-5.0,-210,6.0,19.0,13.0
200811230ram,1,1,44.5,7.5,250,6.0,12.0,12.0
200811230ram,0,2,44.5,7.5,250,6.0,12.0,12.0
200709060clt,1,1,52.5,-5.5,-240,3.0,21.0,1.0
200709060clt,0,4,52.5,-5.5,-240,3.0,21.0,1.0
200711180htx,1,0,49.5,-2.0,-130,6.0,12.0,11.0
200711180htx,0,0,49.5,-2.0,-130,6.0,12.0,11.0
200710140sea,1,2,43.0,-5.5,-250,6.0,17.0,6.0
200710140sea,0,4,43.0,-5.5,-250,6.0,17.0,6.0
200710280sfo,1,0,39.5,2.0,115,6.0,13.0,8.0
200710280sfo,0,3,39.5,2.0,115,6.0,13.0,8.0
200711250car,1,3,42.0,3.0,155,6.0,13.0,12.0
200711250car,0,0,42.0,3.0,155,6.0,13.0,12.0
200712300chi,1,0,42.0,-1.0,-120,6.0,12.0,17.0
200712300chi,0,4,42.0,-1.0,-120,6.0,12.0,17.0
200709160tam,1,3,41.0,5.5,220,6.0,13.0,2.0
200709160tam,0,3,41.0,5.5,220,6.0,13.0,2.0
200712100atl,1,4,44.0,4.0,175,0.0,21.0,14.0
200712100atl,0,3,44.0,4.0,175,0.0,21.0,14.0
200709300clt,1,1,46.5,-10.0,-550,6.0,16.0,4.0
200709300clt,0,0,46.5,-10.0,-550,6.0,16.0,4.0
200709090buf,1,1,38.5,3.0,150,6.0,13.0,1.0
200709090buf,0,1,38.5,3.0,150,6.0,13.0,1.0
200712130htx,1,3,47.5,3.0,125,3.0,19.0,15.0
200712130htx,0,3,47.5,3.0,125,3.0,19.0,15.0
200712020rai,1,4,41.0,3.5,170,6.0,13.0,13.0
200712020rai,0,3,41.0,3.5,170,6.0,13.0,13.0
200712240sdg,1,0,47.0,-9.0,-400,0.0,17.0,16.0
200712240sdg,0,2,47.0,-9.0,-400,0.0,17.0,16.0
200711250chi,1,1,42.5,-1.0,-120,6.0,15.0,12.0
200711250chi,0,4,42.5,-1.0,-120,6.0,15.0,12.0
200711040det,1,3,47.0,-3.0,-150,6.0,13.0,9.0
200711040det,0,4,47.0,-3.0,-150,6.0,13.0,9.0
200711110kan,1,2,37.0,-3.0,-165,6.0,12.0,10.0
200711110kan,0,1,37.0,-3.0,-165,6.0,12.0,10.0
200710070clt,1,1,44.5,-8.5,-425,6.0,16.0,5.0
200710070clt,0,1,44.5,-8.5,-425,6.0,16.0,5.0
200712090htx,1,3,39.5,3.0,130,6.0,12.0,14.0
200712090htx,0,2,39.5,3.0,130,6.0,12.0,14.0
200709090sea,1,0,41.0,-6.0,-275,6.0,13.0,1.0
200709090sea,0,4,41.0,-6.0,-275,6.0,13.0,1.0
200712230sfo,1,1,36.5,6.5,240,6.0,13.0,16.0
200712230sfo,0,3,36.5,6.5,240,6.0,13.0,16.0
200709300car,1,4,38.5,-3.0,-155,6.0,16.0,4.0
200709300car,0,2,38.5,-3.0,-155,6.0,16.0,4.0
200710210det,1,4,45.0,-2.5,-140,6.0,13.0,7.0
200710210det,0,4,45.0,-2.5,-140,6.0,13.0,7.0
200711180atl,1,3,35.5,3.0,155,6.0,13.0,11.0
200711180atl,0,2,35.5,3.0,155,6.0,13.0,11.0
200712020nor,1,2,41.0,-6.0,-255,6.0,15.0,13.0
200712020nor,0,3,41.0,-6.0,-255,6.0,15.0,13.0
200711040clt,1,0,56.0,4.5,180,6.0,16.0,9.0
200711040clt,0,1,56.0,4.5,180,6.0,16.0,9.0
200711180buf,1,3,46.5,15.5,750,6.0,20.0,11.0
200711180buf,0,4,46.5,15.5,750,6.0,20.0,11.0
200710140dal,1,4,52.0,4.5,200,6.0,15.0,6.0
200710140dal,0,0,52.0,4.5,200,6.0,15.0,6.0
200709090nyj,1,3,41.5,6.0,220,6.0,13.0,1.0
200709090nyj,0,3,41.5,6.0,220,6.0,13.0,1.0
200712290nyg,1,0,46.5,13.0,600,5.0,20.0,17.0
200712290nyg,0,3,46.5,13.0,600,5.0,20.0,17.0
200710010cin,1,2,54.0,7.5,300,0.0,21.0,4.0
200710010cin,0,3,54.0,7.5,300,0.0,21.0,4.0
200710210mia,1,1,50.0,15.5,1100,6.0,13.0,7.0
200710210mia,0,1,50.0,15.5,1100,6.0,13.0,7.0
200712030rav,1,0,46.5,19.5,955,0.0,21.0,13.0
200712030rav,0,0,46.5,19.5,955,0.0,21.0,13.0
200711180clt,1,3,41.5,-14.5,-1500,6.0,13.0,11.0
200711180clt,0,2,41.5,-14.5,-1500,6.0,13.0,11.0
200709090htx,1,4,37.5,-3.0,-200,6.0,12.0,1.0
200709090htx,0,1,37.5,-3.0,-200,6.0,12.0,1.0
200712300nyj,1,2,35.5,-4.5,-215,6.0,16.0,17.0
200712300nyj,0,3,35.5,-4.5,-215,6.0,16.0,17.0
200710210rai,1,4,37.5,-2.0,-135,6.0,13.0,7.0
200710210rai,0,3,37.5,-2.0,-135,6.0,13.0,7.0
200709300sdg,1,4,39.0,-12.5,-1000,6.0,13.0,4.0
200709300sdg,0,1,39.0,-12.5,-1000,6.0,13.0,4.0
200709160chi,1,4,35.5,-11.5,-625,6.0,15.0,2.0
200709160chi,0,3,35.5,-11.5,-625,6.0,15.0,2.0
200712090den,1,3,37.0,-7.5,-350,6.0,14.0,14.0
200712090den,0,0,37.0,-7.5,-350,6.0,14.0,14.0
200712230det,1,3,43.5,-6.0,-275,6.0,13.0,16.0
200712230det,0,4,43.5,-6.0,-275,6.0,13.0,16.0
200712020clt,1,0,45.0,-7.0,-305,6.0,13.0,13.0
200712020clt,0,0,45.0,-7.0,-305,6.0,13.0,13.0
200712300htx,1,3,42.0,-8.0,-325,6.0,12.0,17.0
200712300htx,0,4,42.0,-8.0,-325,6.0,12.0,17.0
200801120nwe,1,3,51.5,-13.5,-750,5.0,20.0,19.0
200801120nwe,0,3,51.5,-13.5,-750,5.0,20.0,19.0
200709230den,1,3,36.0,-3.5,-200,6.0,14.0,3.0
200709230den,0,2,36.0,-3.5,-200,6.0,14.0,3.0
200711110oti,1,2,36.0,-5.0,-215,6.0,12.0,10.0
200711110oti,0,4,36.0,-5.0,-215,6.0,12.0,10.0
200712160pit,1,4,35.0,-3.0,-165,6.0,13.0,15.0
200712160pit,0,2,35.0,-3.0,-165,6.0,13.0,15.0
200710280tam,1,4,32.5,-3.5,-205,6.0,16.0,8.0
200710280tam,0,1,32.5,-3.5,-205,6.0,16.0,8.0
200710070kan,1,3,35.5,2.0,110,6.0,12.0,5.0
200710070kan,0,3,35.5,2.0,110,6.0,12.0,5.0
200711040nor,1,3,39.5,-3.5,-200,6.0,12.0,9.0
200711040nor,0,2,39.5,-3.5,-200,6.0,12.0,9.0
200712230clt,1,3,45.0,-6.5,-290,6.0,13.0,16.0
200712230clt,0,1,45.0,-6.5,-290,6.0,13.0,16.0
200711250cle,1,3,52.0,-3.0,-175,6.0,13.0,12.0
200711250cle,0,0,52.0,-3.0,-175,6.0,13.0,12.0
200710140jax,1,2,37.0,-6.0,-300,6.0,13.0,6.0
200710140jax,0,1,37.0,-6.0,-300,6.0,13.0,6.0
200711040rai,1,1,41.0,-3.0,-160,6.0,13.0,9.0
200711040rai,0,4,41.0,-3.0,-160,6.0,13.0,9.0
200710280sdg,1,2,45.5,-10.0,-560,6.0,13.0,8.0
200710280sdg,0,0,45.5,-10.0,-560,6.0,13.0,8.0
200709160car,1,0,38.0,-6.5,-290,6.0,13.0,2.0
200709160car,0,1,38.0,-6.5,-290,6.0,13.0,2.0
200712020oti,1,0,39.0,-3.0,-190,6.0,12.0,13.0
200712020oti,0,4,39.0,-3.0,-190,6.0,12.0,13.0
200709300atl,1,3,39.5,2.5,120,6.0,13.0,4.0
200709300atl,0,2,39.5,2.5,120,6.0,13.0,4.0
200712300clt,1,4,41.0,4.5,185,6.0,20.0,17.0
200712300clt,0,0,41.0,4.5,185,6.0,20.0,17.0
200710210htx,1,2,37.5,-2.5,-140,6.0,12.0,7.0
200710210htx,0,4,37.5,-2.5,-140,6.0,12.0,7.0
200709090jax,1,3,39.5,-7.5,-350,6.0,13.0,1.0
200709090jax,0,3,39.5,-7.5,-350,6.0,13.0,1.0
200801060sdg,1,3,39.5,-10.5,-600,6.0,14.0,18.0
200801060sdg,0,3,39.5,-10.5,-600,6.0,14.0,18.0
200711250cin,1,3,47.0,-1.0,-120,6.0,13.0,12.0
200711250cin,0,0,47.0,-1.0,-120,6.0,13.0,12.0
200711190den,1,1,38.0,-1.0,-115,0.0,19.0,11.0
200711190den,0,4,38.0,-1.0,-115,0.0,19.0,11.0
200710140tam,1,3,37.0,-2.0,-130,6.0,13.0,6.0
200710140tam,0,1,37.0,-2.0,-130,6.0,13.0,6.0
200712160kan,1,3,34.5,3.5,170,6.0,12.0,15.0
200712160kan,0,0,34.5,3.5,170,6.0,12.0,15.0
200709240nor,1,2,46.0,-4.5,-235,0.0,20.0,3.0
200709240nor,0,3,46.0,-4.5,-235,0.0,20.0,3.0
200801130clt,1,4,46.5,-10.5,-550,6.0,13.0,19.0
200801130clt,0,0,46.5,-10.5,-550,6.0,13.0,19.0
200709230gnb,1,1,42.5,5.5,235,6.0,12.0,3.0
200709230gnb,0,4,42.5,5.5,235,6.0,12.0,3.0
200711180jax,1,0,40.5,-3.0,-170,6.0,13.0,11.0
200711180jax,0,3,40.5,-3.0,-170,6.0,13.0,11.0
200711040min,1,0,42.0,7.0,250,6.0,12.0,9.0
200711040min,0,4,42.0,7.0,250,6.0,12.0,9.0
200712300rai,1,1,41.5,9.0,345,6.0,13.0,17.0
200712300rai,0,1,41.5,9.0,345,6.0,13.0,17.0
200709160nwe,1,1,46.0,-3.5,-200,6.0,20.0,2.0
200709160nwe,0,2,46.0,-3.5,-200,6.0,20.0,2.0
200801200nwe,1,4,48.0,-14.0,-800,6.0,15.0,20.0
200801200nwe,0,4,48.0,-14.0,-800,6.0,15.0,20.0
200710070den,1,3,43.5,1.5,105,6.0,14.0,5.0
200710070den,0,3,43.5,1.5,105,6.0,14.0,5.0
200712090oti,1,2,40.0,2.0,110,6.0,12.0,14.0
200712090oti,0,4,40.0,2.0,110,6.0,12.0,14.0
200712020kan,1,2,37.5,5.5,210,6.0,12.0,13.0
200712020kan,0,1,37.5,5.5,210,6.0,12.0,13.0
200709300buf,1,3,37.5,3.0,170,6.0,13.0,4.0
200709300buf,0,1,37.5,3.0,170,6.0,13.0,4.0
200711220dal,1,3,47.5,-15.5,-1600,3.0,15.0,12.0
200711220dal,0,3,47.5,-15.5,-1600,3.0,15.0,12.0
200710070nyg,1,0,41.0,-3.5,-205,6.0,13.0,5.0
200710070nyg,0,3,41.0,-3.5,-205,6.0,13.0,5.0
200710210cin,1,3,48.5,-5.5,-245,6.0,16.0,7.0
200710210cin,0,3,48.5,-5.5,-245,6.0,16.0,7.0
200712160nwe,1,4,42.0,-20.0,-1400,6.0,13.0,15.0
200712160nwe,0,1,42.0,-20.0,-1400,6.0,13.0,15.0
200712020mia,1,0,37.0,-2.0,-135,6.0,13.0,13.0
200712020mia,0,1,37.0,-2.0,-135,6.0,13.0,13.0
200712230oti,1,1,37.5,-8.0,-350,6.0,15.0,16.0
200712230oti,0,2,37.5,-8.0,-350,6.0,15.0,16.0
200709160rav,1,3,32.5,-9.0,-475,6.0,16.0,2.0
200709160rav,0,1,32.5,-9.0,-475,6.0,16.0,2.0
200710080buf,1,4,44.0,11.5,475,0.0,21.0,5.0
200710080buf,0,4,44.0,11.5,475,0.0,21.0,5.0
200711110nyg,1,0,47.5,2.0,115,6.0,16.0,10.0
200711110nyg,0,3,47.5,2.0,115,6.0,16.0,10.0
200712300was,1,0,38.5,-9.0,-410,6.0,16.0,17.0
200712300was,0,0,38.5,-9.0,-410,6.0,16.0,17.0
200712220car,1,2,42.5,10.5,500,5.0,20.0,16.0
200712220car,0,4,42.5,10.5,500,5.0,20.0,16.0
200709230chi,1,3,41.5,-3.0,-160,6.0,19.0,3.0
200709230chi,0,0,41.5,-3.0,-160,6.0,19.0,3.0
200712090det,1,1,50.0,10.5,450,6.0,13.0,14.0
200712090det,0,1,50.0,10.5,450,6.0,13.0,14.0
200709160mia,1,4,39.0,3.0,155,6.0,16.0,2.0
200709160mia,0,2,39.0,3.0,155,6.0,16.0,2.0
200711040phi,1,3,46.0,3.0,155,6.0,20.0,9.0
200711040phi,0,2,46.0,3.0,155,6.0,20.0,9.0
200710210buf,1,2,33.5,3.0,125,6.0,13.0,7.0
200710210buf,0,4,33.5,3.0,125,6.0,13.0,7.0
200709300cle,1,0,40.0,3.5,160,6.0,13.0,4.0
200709300cle,0,2,40.0,3.5,160,6.0,13.0,4.0
200711250sdg,1,2,39.0,-9.5,-475,6.0,13.0,12.0
200711250sdg,0,3,39.0,-9.5,-475,6.0,13.0,12.0
200712230sea,1,4,38.5,-13.0,-825,6.0,13.0,16.0
200712230sea,0,1,38.5,-13.0,-825,6.0,13.0,16.0
200709100cin,1,3,40.0,-3.0,-145,0.0,19.0,1.0
200709100cin,0,2,40.0,-3.0,-145,0.0,19.0,1.0
200710070sfo,1,1,34.5,4.0,185,6.0,13.0,5.0
200710070sfo,0,0,34.5,4.0,185,6.0,13.0,5.0
200712160mia,1,3,37.0,3.0,155,6.0,13.0,15.0
200712160mia,0,0,37.0,3.0,155,6.0,13.0,15.0
200711050pit,1,3,36.0,-9.0,-410,0.0,21.0,9.0
200711050pit,0,3,36.0,-9.0,-410,0.0,21.0,9.0
200711040buf,1,0,44.0,1.5,100,6.0,13.0,9.0
200711040buf,0,0,44.0,1.5,100,6.0,13.0,9.0
200709160cle,1,2,41.5,7.0,285,6.0,13.0,2.0
200709160cle,0,3,41.5,7.0,285,6.0,13.0,2.0
200712150sfo,1,3,42.5,9.5,320,5.0,17.0,15.0
200712150sfo,0,3,42.5,9.5,320,5.0,17.0,15.0
200712300mia,1,0,45.0,3.0,125,6.0,13.0,17.0
200712300mia,0,3,45.0,3.0,125,6.0,13.0,17.0
200712020pit,1,3,39.5,-6.5,-270,6.0,20.0,13.0
200712020pit,0,0,39.5,-6.5,-270,6.0,20.0,13.0
200711110rav,1,0,44.0,-3.0,-155,6.0,16.0,10.0
200711110rav,0,4,44.0,-3.0,-155,6.0,16.0,10.0
200710140kan,1,2,44.0,2.5,120,6.0,12.0,6.0
200710140kan,0,4,44.0,2.5,120,6.0,12.0,6.0
200712090buf,1,4,34.0,-6.5,-290,6.0,13.0,14.0
200712090buf,0,0,34.0,-6.5,-290,6.0,13.0,14.0
200710140cle,1,2,45.0,-3.5,-190,6.0,13.0,6.0
200710140cle,0,1,45.0,-3.5,-190,6.0,13.0,6.0
200710070htx,1,1,43.5,-4.5,-215,6.0,12.0,5.0
200710070htx,0,2,43.5,-4.5,-215,6.0,12.0,5.0
200712230nwe,1,2,46.0,-22.5,-2500,6.0,16.0,16.0
200712230nwe,0,2,46.0,-22.5,-2500,6.0,16.0,16.0
200711260pit,1,0,37.0,-15.0,-800,0.0,21.0,12.0
200711260pit,0,0,37.0,-15.0,-800,0.0,21.0,12.0
200711180phi,1,2,40.5,-9.5,-500,6.0,13.0,11.0
200711180phi,0,1,40.5,-9.5,-500,6.0,13.0,11.0
200712230buf,1,2,31.5,2.0,110,6.0,13.0,16.0
200712230buf,0,4,31.5,2.0,110,6.0,13.0,16.0
200709090dal,1,3,43.5,-6.5,-270,6.0,19.0,1.0
200709090dal,0,4,43.5,-6.5,-270,6.0,19.0,1.0
200801130dal,1,2,47.5,-7.0,-290,6.0,16.0,19.0
200801130dal,0,0,47.5,-7.0,-290,6.0,16.0,19.0
200801200gnb,1,3,41.0,-7.5,-305,6.0,18.0,20.0
200801200gnb,0,2,41.0,-7.5,-305,6.0,18.0,20.0
200709230was,1,1,42.0,-3.5,-205,6.0,16.0,3.0
