,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
1953,21.0,5.0634505999999995,9.039608363874999,8.958039823925292,5.77175174212339
1954,21.0,5.1550743,9.056435849056857,8.994881999470206,5.77175174212339
1955,21.0,5.432476266666666,9.063944893545662,9.012807385757062,5.77175174212339
1956,21.0,5.831555024999999,9.068025860960848,9.022608412936375,5.77175174212339
1957,21.0,6.0228112,9.082342387112252,9.054633805282037,5.77175174212339
1958,21.0,6.352333637499999,9.084277167820543,9.059373559800465,5.77175174212339
1959,21.0,7.346866233333333,9.086327134126963,9.063894544841817,5.77175174212339
1960,21.0,7.4529147,9.086852529013562,9.06518701640107,5.77175174212339
1961,21.0,7.509041900000001,9.109782036458121,9.12003430677037,5.77175174212339
1962,21.0,7.5946655,9.11903370879257,9.142961927028772,5.77175174212339
1963,21.0,7.681829233333333,9.123392695756511,9.154617092933432,5.77175174212339
1964,21.0,8.11196185,9.130542824638669,9.172527928548329,5.77175174212339
1965,21.0,8.18790792,9.141113266017458,9.196419540752723,5.77175174212339
1966,21.0,9.7403012,9.141339528041248,9.197060138720046,5.77175174212339
1967,21.0,10.259897200000001,9.171686980545669,9.274493283918943,5.77175174212339
1968,21.0,10.907850875,9.182377330832471,9.301013708393477,5.77175174212339
1969,21.0,11.883066999999999,9.18281514908295,9.301915215719715,5.77175174212339
1970,21.0,12.036892925,9.185138583613993,9.306732604317586,5.77175174212339
1971,21.0,12.1352455,9.200929490972268,9.35216594483567,5.77175174212339
1972,21.0,12.752852566666668,9.206386762844245,9.367276887158768,5.77175174212339
1973,21.0,12.773084666666668,9.212590683621086,9.382708329674417,5.77175174212339
1974,21.0,13.250432333333334,9.215677712115703,9.393191528433572,5.77175174212339
1975,21.0,13.912515,9.229463712627627,9.435653397227611,5.77175174212339
1976,21.0,14.1052685,9.247096891461867,9.50327926445874,5.77175174212339
1977,21.0,14.206899499999999,9.248241751604798,9.507786632899023,5.77175174212339
1978,21.0,15.448569,9.248700716289918,9.509597092790814,5.77175174212339
1979,21.0,16.099375,9.253532714706495,9.528773488417531,5.77175174212339
1980,21.0,17.221389000000002,9.261627733376237,9.550983362606239,5.77175174212339
1981,21.0,17.55325433333333,9.26215792482134,9.5531211124255,5.77175174212339
1982,21.0,20.230995,9.26737010057815,9.572195058174282,5.77175174212339
1983,21.0,21.0024552,9.272331590838336,9.585867878417385,5.77175174212339
1984,21.0,25.21663,9.279841010887104,9.616799296160883,5.77175174212339
1985,21.0,36.10817,9.280844974674814,9.620963353572046,5.77175174212339
1986,22.0,-1.5574058400000002,9.28165659282151,9.62433431126074,5.955700795958782
1987,22.0,-1.2346760999999997,9.282645824467432,9.62844851810872,5.955700795958782
1988,22.0,-0.310412075,9.290000321740365,9.649722581744468,5.955700795958782
1989,22.0,2.551499,9.29538158930688,9.670974734871141,5.955700795958782
1990,22.0,5.137298,9.321295210796965,9.773218678780788,5.955700795958782
1991,22.0,5.887821059999999,9.325510890561246,9.790959999404414,5.955700795958782
1992,22.0,6.348580999999999,9.32983442269316,9.810008343786564,5.955700795958782
1993,22.0,7.786693,9.343566523882416,9.864701598908336,5.955700795958782
1994,22.0,7.882351125000001,9.355930117515786,9.910805763800951,5.955700795958782
1995,22.0,7.972141466666667,9.358921205650399,9.92264408929784,5.955700795958782
1996,22.0,10.265047500000001,9.359410587694308,9.924887670934176,5.955700795958782
1997,22.0,11.514344999999999,9.369350730504042,9.963672683226891,5.955700795958782
