,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_score,1_score,2_score,3_score,4_score,label,score
0,200909140nwe,-1,1,1,2009,1,13.5,,0.47763553,1.0820493999999998,,1.1783204,1,1.0820493999999998
1,200911150oti,1,1,10,2009,24,7.5,0.9646448000000001,1.0504886999999998,0.7994213000000001,,0.8656212,1,0.915133
2,200912270atl,1,1,16,2009,28,7.5,0.90214586,0.8014513000000001,0.8538909,0.51556695,0.76457596,1,0.8014513000000001
3,200912130kan,-1,-1,14,2009,-6,2.5,,0.5608217,,0.6430402,,0,0.60193095
4,201001030min,1,1,17,2009,37,8.5,0.45123732,0.8436063,,0.4515943,0.61725116,1,0.53442273
5,200912210was,-1,-1,15,2009,-33,3.0,0.19481847,0.51149535,0.47331840000000003,0.37342903,0.35182184,0,0.37342903
6,200911260den,1,1,12,2009,20,4.5,0.2819001,0.30876909999999996,,,,1,0.2953346
7,200909270tam,-1,-1,3,2009,-24,6.0,0.09003392,0.31332064,0.23419629999999997,,0.26231116,0,0.24825372999999998
8,200911010phi,1,1,8,2009,23,3.0,,,,0.49006507,,1,0.49006507
9,200910040kan,-1,-1,4,2009,-11,9.5,,0.15067992,0.50071174,,,0,0.32569582999999996
10,200910180nor,1,1,6,2009,21,3.0,0.42190084,,0.47263226,0.60438806,0.48376,1,0.47819613000000005
11,200909200dal,-1,-1,2,2009,-2,3.0,0.5639270000000001,0.46974520000000003,0.6702916999999999,0.74678534,,0,0.61710935
12,200712090nyj,-1,-1,14,2007,-6,3.0,0.07441226,,,,0.18768466,0,0.13104846
13,200709230rai,-1,1,3,2007,2,3.0,0.4648594,,,0.27239025,,1,0.368624825
14,200710280ram,-1,-1,8,2007,-7,3.0,-0.08059639,,0.3594969,,0.19757256,0,0.19757256
15,200712230cin,1,1,16,2007,5,2.0,,,0.4086256,0.38263512,,1,0.39563035999999996
16,200712020crd,1,1,13,2007,6,1.0,,,,0.5460576,,1,0.5460576
17,200710070nwe,1,1,5,2007,17,15.5,,0.7972504,0.7500011999999999,0.53724885,,1,0.7500011999999999
18,200711110pit,-1,1,10,2007,3,9.0,0.606287,,,,0.626319,1,0.616303
19,200711180rav,-1,-1,11,2007,-3,1.0,0.24650595,0.23256361,0.7839899,0.52093726,0.21472600000000003,0,0.24650595
20,200809280nyj,1,1,4,2008,21,1.0,,0.78397393,0.40896833,,0.6547281999999999,1,0.6547281999999999
21,200811020ram,-1,-1,9,2008,-21,3.0,,,,0.31418209999999996,0.35625172,0,0.33521691
22,200811160sea,-1,-1,11,2008,-6,3.0,,,0.6431180999999999,0.6145618,,0,0.6288399499999999
23,200809210was,1,1,3,2008,7,3.0,0.9038969000000001,,0.5535142,0.37197167,,1,0.5535142
24,200810260car,-1,1,8,2008,4,4.5,,,,0.71597034,0.6336466,1,0.67480847
25,200901100car,-1,-1,19,2008,-20,10.0,0.3920447,0.8657752000000001,0.83511865,,,0,0.83511865
26,200812210nwe,1,1,16,2008,40,8.0,0.5277130999999999,,,,,1,0.5277130999999999
27,200811270phi,1,1,13,2008,28,3.0,,0.7826376,,0.8328885,0.39381096,1,0.7826376
28,200809070sfo,-1,-1,1,2008,-10,2.5,0.5455121,0.28354108,,0.63253826,,0,0.5455121
29,200810260nyj,-1,1,8,2008,4,13.0,0.8988564,0.5920042,,,0.6750712,1,0.6750712
30,200811090sdg,-1,1,10,2008,1,15.0,0.8191618,0.7282163,,,0.85375845,1,0.8191618
31,200812280cin,1,1,17,2008,10,1.5,0.33777840000000003,0.15938866,0.12517998,,,1,0.15938866
32,200810050car,1,1,5,2008,34,10.0,0.8613491,0.7960547,0.92430335,,,1,0.8613491
33,200812070den,-1,1,14,2008,7,9.0,0.6181466,,0.19159374,0.42364442,0.732209,1,0.52089551
34,200809070nwe,-1,1,1,2008,7,16.0,,,,0.978825,0.57680225,1,0.777813625
35,200809210atl,1,1,3,2008,24,6.0,,,0.7928562,0.60957485,,1,0.7012155250000001
36,200811300rai,-1,-1,13,2008,-7,3.0,,0.47785379999999994,0.6966763000000001,0.7925109,,0,0.6966763000000001
37,200811090nyj,1,1,10,2008,44,9.5,,,,0.9581332,0.84132063,1,0.899726915
38,200809210sea,1,1,3,2008,24,8.0,0.87921023,0.8109016,0.6719564,1.0007979999999999,0.47524065,1,0.8109016
39,200810120was,-1,-1,6,2008,-2,12.0,0.66741914,,0.82104266,,,0,0.7442309
40,200812070crd,1,1,14,2008,24,14.5,0.6664459,,0.92300075,,,1,0.7947233250000001
41,200809070phi,1,1,1,2008,35,7.5,0.93911827,0.71857625,,,0.8886821,1,0.8886821
42,200812280atl,-1,1,17,2008,4,14.0,,,0.9548943999999999,0.84592384,,1,0.90040912
43,200811160sfo,1,1,11,2008,19,7.0,0.6284246,,0.34833070000000005,0.6233753000000001,0.44718109999999994,1,0.5352782
44,200910110car,-1,1,5,2009,3,5.0,0.9406180000000001,,,0.61160666,0.44973314,1,0.61160666
45,200909270det,1,1,3,2009,5,6.5,,,,0.91409814,,1,0.91409814
46,200911290phi,-1,1,12,2009,3,10.0,,1.0988431,0.88656807,0.98675287,0.8958957000000001,1,0.9413242850000001
47,200911080atl,1,1,9,2009,14,8.5,,,,0.79947984,1.0489123,1,0.92419607
48,200912130rai,-1,-1,14,2009,-21,2.0,,,0.5537959,,,0,0.5537959
49,200911220dal,-1,1,11,2009,1,10.5,,0.8930944,0.86170554,1.0001714,0.9889959,1,0.94104515
50,200911220nyg,-1,1,11,2009,3,7.0,,0.83658636,0.5436081,,0.40201586,1,0.5436081
51,200912200nyj,-1,-1,15,2009,-3,5.0,0.6929358,0.75466645,0.7693180000000001,0.37897563,0.7479463000000001,0,0.7479463000000001
53,200909270nwe,1,1,3,2009,16,4.5,0.71972847,1.0589236000000002,,0.8012345000000001,0.7166642,1,0.760481485
54,201001030tam,-1,-1,17,2009,-10,3.0,0.7086226999999999,,,0.3490045,0.575867,0,0.575867
55,200911020nor,-1,1,8,2009,8,11.0,0.7081076,0.6074614,,,,1,0.6577845
56,200910110sfo,-1,-1,5,2009,-35,0.0,0.25517422,0.44453424,,0.73415214,,0,0.44453424
57,200910250dal,1,1,7,2009,16,5.0,0.6681183,0.9898814,,0.91133994,,1,0.91133994
58,200912130nyg,-1,-1,14,2009,-7,1.0,0.46460396,,0.5028513,0.7341343000000001,,0,0.5028513
59,200911150sdg,1,1,10,2009,8,1.0,,0.48328644,,0.31691045,0.43287359999999997,1,0.43287359999999997
60,200910260was,-1,-1,7,2009,-10,9.0,,0.11069858,,,0.41146106,0,0.26107982
61,200909130car,-1,-1,1,2009,-28,2.5,,,0.7645049,,,0,0.7645049
62,200911220chi,-1,-1,11,2009,-4,3.5,,,,0.19764891,,0,0.19764891
63,200912060atl,-1,-1,13,2009,-27,4.0,0.33017670000000005,,0.23577946,,,0,0.28297808
64,200910180rai,1,1,6,2009,4,14.5,,,0.22425106,0.29577747,0.19305381,1,0.22425106
65,201001030dal,1,1,17,2009,24,2.5,,,0.47984049999999995,,,1,0.47984049999999995
66,201001090dal,1,1,18,2009,20,4.0,0.62630856,,,0.92461324,,1,0.7754609
67,200912270nyg,-1,-1,16,2009,-32,8.5,0.9669468000000001,,,,,0,0.9669468000000001
68,200911290nyj,1,1,12,2009,11,3.0,,,0.48641825,,,1,0.48641825
69,200911010crd,-1,-1,8,2009,-13,10.0,,0.71146834,,,0.972952,0,0.84221017
70,200912130nwe,-1,1,14,2009,10,12.5,0.9198776,,0.9287846,0.9606281999999999,0.8659176,1,0.9243311
71,200910180tam,-1,-1,6,2009,-7,3.5,,0.4840209,0.5519595,,,0,0.5179902000000001
72,200909200atl,1,1,2,2009,8,5.5,,,0.800852,0.87501246,,1,0.8379322300000001
73,200911080nor,-1,1,9,2009,10,12.0,,,,,0.69686025,1,0.69686025
74,200909280dal,1,1,3,2009,14,8.5,,0.4269513,,0.48282709999999995,,1,0.4548892
75,200710070ram,1,-1,5,2007,-3,3.5,,0.18812951,,0.27079840000000005,,0,0.22946395500000002
76,200712090sea,1,1,14,2007,21,8.0,,,0.6438557,0.5823871,,1,0.6131214
77,200710210was,-1,1,7,2007,2,8.0,,,0.55392057,0.5042348,0.62646496,1,0.55392057
78,200711180cin,-1,-1,11,2007,-8,3.0,0.60501677,,,0.45393574,,0,0.529476255
79,200709100sfo,-1,1,1,2007,3,3.5,0.7281529999999999,,,0.7737531999999999,0.85705066,1,0.7737531999999999
80,200709230rav,-1,1,3,2007,3,7.0,0.37934858,,0.5865854,0.51283276,0.35692203,1,0.44609067
81,200711040tam,1,1,9,2007,7,3.0,0.367097,,,,,1,0.367097
82,200712160nor,1,1,15,2007,7,4.0,0.3771157,0.70219564,,0.4146951,,1,0.4146951
83,201009120ram,-1,-1,1,2010,-4,3.0,,,0.44816017,,,0,0.44816017
84,201010030sdg,1,1,4,2010,31,10.0,0.779088,0.64006525,0.6212109,,0.8219591,1,0.709576625
85,201010240sea,1,1,7,2010,12,6.5,,,0.7403297,0.67103827,0.79543626,1,0.7403297
87,201011070min,-1,1,9,2010,3,7.0,0.77234423,0.80970687,0.71572345,,0.9041703999999999,1,0.79102555
88,201009190atl,1,1,2,2010,34,7.0,0.94081444,,,,0.7498381,1,0.8453262699999999
89,201011210kan,1,1,11,2010,18,7.0,0.99772644,0.76401746,,0.82728064,,1,0.82728064
90,201101020sfo,1,1,17,2010,31,6.0,,,0.6953196,0.95193195,0.69918203,1,0.69918203
91,201009260ram,1,1,3,2010,14,5.0,,0.56791085,,,0.36123404,1,0.46457244499999995
92,201010240chi,-1,-1,7,2010,-3,3.0,0.45051779999999997,0.36075726,,,0.45838168,0,0.45051779999999997
93,201010310det,1,1,8,2010,12,2.5,0.30500346,,,,,1,0.30500346
94,201011210oti,-1,-1,11,2010,-3,7.0,0.9572848,0.80842113,1.0330431,0.9839357,,0,0.97061025
95,201010030phi,-1,-1,4,2010,-5,5.5,0.5773130999999999,,0.61288166,,0.6357908,0,0.61288166
96,201012190dal,-1,1,15,2010,3,9.0,0.70709944,0.86050135,0.59932995,0.6272715999999999,0.8762251,1,0.70709944
97,201012260jax,-1,-1,16,2010,-3,7.0,0.4134541,,0.665925,0.63894033,0.4863255,0,0.562632915
98,201012050nyg,1,1,13,2010,24,7.5,0.66723067,,,0.55299,,1,0.610110335
99,201010030ram,1,1,4,2010,17,2.0,,0.6061066999999999,,0.21507576,,1,0.41059123
100,201010170chi,-1,-1,6,2010,-3,6.0,,,,0.5124403000000001,0.6009757,0,0.556708
101,201101160chi,1,1,19,2010,11,10.0,,0.57629263,,0.7313966,,1,0.6538446149999999
102,201011140crd,-1,-1,10,2010,-18,3.5,0.47024712,0.6118100000000001,,0.43200272,,0,0.47024712
103,201009190den,1,1,2,2010,17,3.5,0.6202838,,0.31336755,0.16689193,0.59632313,1,0.45484534
104,201012260tam,1,1,16,2010,23,5.5,,0.62060213,0.29054376,,,1,0.455572945
105,201011210nor,1,1,11,2010,15,11.0,,,0.89716893,0.6721736,,1,0.7846712650000001
106,201012120sfo,1,1,14,2010,19,4.5,,,0.59972584,,,1,0.59972584
107,201010310rai,1,1,8,2010,30,1.5,0.5351914000000001,,0.7843305,,0.45818633,1,0.5351914000000001
108,201111270ram,-1,-1,12,2011,-3,2.5,,0.5262365999999999,0.49687222,,0.48987684,0,0.49687222
109,201109180was,-1,1,2,2011,1,4.5,,,0.59822166,,,1,0.59822166
110,201112240cin,1,1,16,2011,7,4.0,0.36993068,0.77477205,,0.44546443,,1,0.44546443
111,201110300rav,-1,1,8,2011,3,11.5,,,,,1.0308498,1,1.0308498
113,201111200sfo,1,1,11,2011,16,10.0,0.7654810000000001,0.7944722,1.0682026000000002,0.7443788,,1,0.7799766
114,201110090min,1,1,5,2011,24,3.5,0.4985535,0.79561305,,0.63269943,,1,0.63269943
115,201109250sea,1,1,3,2011,3,3.0,,,,,0.6013851,1,0.6013851
116,201201010ram,1,-1,17,2011,-7,12.5,0.54156333,0.24752557,0.6210532,0.19386348,,0,0.39454445
117,201111060was,-1,-1,9,2011,-8,5.5,0.29619554,0.3054232,0.5622704000000001,,0.19317266,0,0.30080936999999996
118,201109250cin,-1,-1,3,2011,-5,1.0,0.92924535,0.6764906999999999,0.9091773000000001,0.554689,,0,0.792834
119,201112110crd,1,1,14,2011,2,3.5,,0.31441990000000003,0.124957204,0.2108239,0.44530487,1,0.2626219
120,201110160det,-1,-1,6,2011,-6,5.0,0.5873478,0.7903528000000001,0.68797344,1.0996983999999999,,0,0.7391631200000001
121,201111240rav,1,1,12,2011,10,3.5,,,,0.65969926,,1,0.65969926
123,201112240sea,1,-1,16,2011,-2,2.5,,0.5784007,,0.49993125,,0,0.539165975
124,201309080ram,-1,1,1,2013,3,4.5,,0.75534505,,,0.6240705,1,0.689707775
125,201309290tam,-1,-1,4,2013,-3,2.5,,,0.5485933000000001,0.6307659000000001,0.5556547,0,0.5556547
126,201312010phi,-1,1,13,2013,3,3.5,0.16648155,0.75301516,0.8057908,0.8432207,,1,0.77940298
127,201311170jax,-1,-1,11,2013,-13,9.5,0.48372456,0.38047752,0.04608208,,0.046895057000000004,0,0.21368628850000002
128,201310130sfo,1,1,6,2013,12,9.5,,,,,0.9069208000000001,1,0.9069208000000001
129,201309220nor,1,1,3,2013,24,7.0,,0.836198,,,,1,0.836198
130,201312220sea,-1,-1,16,2013,-7,8.0,,,0.8564305,,,0,0.8564305
131,201312150ram,1,1,15,2013,11,7.0,,,0.3668074,0.11193621,,1,0.239371805
132,201312220car,1,1,16,2013,4,3.0,,,0.5846289000000001,0.40945566,0.7450002,1,0.5846289000000001
133,201310060chi,-1,-1,5,2013,-8,1.0,0.25460958,0.16434199,,0.62503374,0.5984322,0,0.42652089
134,201310130nwe,1,1,6,2013,3,2.5,0.59397745,0.70302624,,0.40988359999999996,,1,0.59397745
135,201309150tam,1,-1,2,2013,-2,4.0,0.40622616,,0.5299003999999999,,,0,0.46806327999999997
136,201401040phi,-1,-1,18,2013,-2,3.0,0.28910148,,,0.43798820000000005,0.114745915,0,0.28910148
137,201311210atl,1,-1,12,2013,-4,7.5,-0.08527517,-0.09295303,,0.26869798,0.32786554,0,0.091711405
138,201311030nyj,1,1,9,2013,6,6.0,0.20089409,,0.021390706000000002,,0.35261646,1,0.20089409
139,201312020sea,1,1,13,2013,27,6.5,,0.7443638000000001,0.75166404,0.46943352,,1,0.7443638000000001
140,201401110sea,-1,1,19,2013,8,9.0,0.35522527,0.44216925,0.78702015,0.62036705,0.51017505,1,0.51017505
141,201312220ram,1,1,16,2013,10,3.0,0.70598507,1.1906986000000002,,0.61220205,0.6783371,1,0.692161085
142,201312010car,1,1,13,2013,21,7.0,0.7846276999999999,0.9239373,,0.75444686,0.9303238000000001,1,0.8542825
143,201311240det,-1,-1,12,2013,-3,7.0,,,0.8419969,0.70103383,0.6850244000000001,0,0.70103383
144,201309220nwe,1,1,3,2013,20,7.0,,0.92825305,,,0.4221092000000001,1,0.675181125
145,201310200atl,1,1,7,2013,8,6.5,0.5312484000000001,,0.48662466,0.53918654,,1,0.5312484000000001
146,201309080nyj,1,1,1,2013,1,6.0,,,0.38859618,,,1,0.38859618
147,201312290nor,1,1,17,2013,25,11.5,,,0.7504331,,0.85993385,1,0.805183475
148,201311030sea,-1,1,9,2013,3,15.5,,,,0.9944700999999999,,1,0.9944700999999999
149,201410130ram,-1,-1,6,2014,-14,3.0,0.45303497,0.26160059999999996,,,,0,0.357317785
150,201409210crd,1,1,3,2014,9,3.0,0.6091647,,0.30839568,0.6541064,0.83173406,1,0.6316355499999999
151,201412070rai,1,1,14,2014,11,8.5,-0.07347399,0.3238914,0.39655867,0.37519774,,1,0.34954457
152,201411160nyg,-1,-1,11,2014,-6,4.0,0.35292426,0.27604115,0.3616656,,,0,0.35292426
153,201410190den,1,1,7,2014,25,7.0,1.0435543,,0.58161247,0.6642599,,1,0.6642599
154,201411090nor,-1,-1,10,2014,-3,6.0,0.97938824,0.4756148,,,1.1614535,0,0.97938824
155,201412140sea,1,1,15,2014,10,9.5,,,0.7822933000000001,1.0743867,,1,0.92834
156,201409070dal,-1,-1,1,2014,-11,3.0,0.57734275,,0.64032334,0.33246058,0.21999934,0,0.454901665
157,201410190ram,1,1,7,2014,2,6.5,-0.10532743,,-0.053004265,,-0.00077325106,1,-0.053004265
158,201409140sdg,1,1,2,2014,9,5.0,,,,,0.19094792,1,0.19094792
159,201410060was,-1,-1,5,2014,-10,7.0,0.2723555,0.24383888,,0.19614956,0.58164823,0,0.25809719
161,201412210crd,-1,-1,16,2014,-29,9.5,,0.06539202,,0.51346076,,0,0.28942639
162,201412070phi,-1,-1,14,2014,-10,1.5,0.4605237,0.7629691999999999,0.7183141,,,0,0.7183141
163,201411160kan,1,1,11,2014,4,1.0,,0.5487909000000001,,,,1,0.5487909000000001
164,201411270sfo,-1,-1,13,2014,-16,1.0,0.45240238,,0.49195945,,,0,0.47218091500000003
165,201411160ram,1,1,11,2014,15,8.0,,,,0.017106652,,1,0.017106652
166,201412140sdg,-1,-1,15,2014,-12,4.5,0.4538018,0.49154454,,0.2433047,,0,0.4538018
167,201412220cin,1,1,16,2014,9,3.5,0.17786008,,,,0.44916880000000003,1,0.31351444
168,201411020nwe,1,1,9,2014,22,3.0,,0.57901144,,,0.33003616,1,0.45452380000000003
169,201411300kan,-1,-1,13,2014,-13,1.0,0.32102907,,0.6852174,0.56578964,0.8536271999999999,0,0.62550352
170,201411090rai,-1,-1,10,2014,-24,13.0,0.18949851,,0.07078013,,,0,0.13013932
171,201410120nyj,-1,-1,6,2014,-14,10.0,,,,0.23891379999999998,0.33013624,0,0.28452502
172,201409210sea,1,1,3,2014,6,4.0,,0.2843616,,0.45279855,,1,0.368580075
173,201411300ram,1,1,13,2014,52,6.0,,,0.50004995,0.85400355,0.8503871999999999,1,0.8503871999999999
174,201411160sdg,-1,1,11,2014,7,10.0,,,,,0.83398163,1,0.83398163
175,201409210nwe,-1,1,3,2014,7,13.5,,,,,0.94519365,1,0.94519365
176,201412140kan,1,1,15,2014,18,11.0,0.9237499,1.0222135,0.9692721,1.060719,,1,0.9957428
177,201409070nyj,-1,1,1,2014,5,6.5,,,,0.79066,0.9348517,1,0.86275585
178,201412280den,1,1,17,2014,33,16.0,0.6728655,,,,0.56226933,1,0.617567415
179,201411020sea,-1,1,9,2014,6,13.0,,0.91701937,,1.0641334999999998,,1,0.9905764349999999
180,201410260cle,1,1,8,2014,10,6.5,,0.48343176,0.6091988,,0.68473136,1,0.6091988
181,201412110ram,-1,-1,15,2014,-6,6.0,,,,0.46929312,0.7056109,0,0.58745201
182,201501030car,1,1,18,2014,11,5.5,0.74103266,0.58189756,0.8706062,,,1,0.74103266
183,201411300atl,1,1,13,2014,11,1.5,,0.2957136,0.5622454000000001,0.43413270000000004,0.85174173,1,0.4981890500000001
184,201410190rai,-1,-1,7,2014,-11,3.5,,0.75753367,0.5649486,,0.35981172,0,0.5649486
185,201409140nyg,-1,-1,2,2014,-11,1.5,,0.6687284,0.5741624,0.6396852,0.6007057,0,0.62019545
186,201410050den,1,1,5,2014,21,8.5,,0.82958746,,,,1,0.82958746
187,201411230sea,1,1,12,2014,16,7.5,,0.96854484,0.6680515,0.62438804,0.76111746,1,0.7145844800000001
188,201411020dal,-1,-1,9,2014,-11,1.0,,0.74668646,,0.717026,,0,0.73185623
189,201412280sfo,-1,1,17,2014,3,6.0,0.85382825,0.8151281,,,0.38966906,1,0.8151281
190,201412210ram,-1,-1,16,2014,-10,6.5,,,,0.33299768,,0,0.33299768
191,201409250was,-1,-1,4,2014,-31,3.0,0.77224684,,,,,0,0.77224684
192,201409080det,1,1,1,2014,21,6.5,,,0.51988554,,0.8794993,1,0.69969242
193,201412070oti,-1,-1,14,2014,-29,3.0,0.72750413,,,,0.29361615,0,0.51056014
194,201410120phi,1,1,6,2014,27,1.5,0.5257742,,0.29130793,0.39111316,,1,0.39111316
195,201411300jax,1,1,13,2014,1,3.0,0.3211678,,0.24696091,,,1,0.284064355
196,201411090sea,1,1,10,2014,21,9.0,0.83567435,,0.48297495,,,1,0.6593246500000001
197,201410190dal,1,1,7,2014,10,5.0,,0.45713590000000004,0.6076243,0.5772191,,1,0.5772191
198,201509270ram,-1,-1,3,2015,-6,1.0,0.7364699,0.50610423,,0.52612513,0.47371536,0,0.51611468
199,201510120sdg,-1,-1,5,2015,-4,4.0,0.38281259999999995,,0.6858803000000001,0.7002807,,0,0.6858803000000001
200,201512130cin,-1,-1,14,2015,-13,1.0,0.3044219,0.4416348,0.15926898,0.49402615,,0,0.37302835
201,201601090cin,-1,-1,18,2015,-2,1.5,0.19401175,,0.2607883,0.06471985599999999,0.33204767,0,0.227400025
202,201512270rav,1,1,16,2015,3,11.0,,,,,0.56131935,1,0.56131935
203,201510250kan,1,1,7,2015,10,3.5,,,0.5311899,,0.55508685,1,0.5431383750000001
204,201511290sea,1,1,12,2015,9,3.0,,,,0.7085627,,1,0.7085627
205,201601030cle,-1,-1,17,2015,-16,12.5,,0.059088617999999996,0.110504895,,0.31197062,0,0.110504895
206,201510250ram,1,1,7,2015,18,6.0,,,0.659766,0.40043053,,1,0.530098265
207,201510040sdg,-1,1,4,2015,3,4.5,,,,0.5578746,,1,0.5578746
208,201511050cin,1,1,9,2015,21,13.0,0.8129854000000001,1.076746,,,,1,0.9448657
209,201511150pit,1,1,10,2015,21,7.0,0.5571489000000001,,0.7966591,,0.7378954000000001,1,0.7378954000000001
210,201510110rav,-1,-1,5,2015,-3,6.5,,1.1092072,0.94548094,,,0,1.02734407
211,201512270kan,-1,1,16,2015,4,11.5,,0.783334,,0.8563697,0.8241654,1,0.8241654
212,201509130nyj,1,1,1,2015,21,3.5,0.47481298,,0.7330072,0.8363278000000001,,1,0.7330072
213,201512200sea,1,1,15,2015,17,14.5,0.9563011,0.8951899999999999,0.819581,1.065841,1.001236,1,0.9563011
214,201511010ram,1,1,8,2015,21,7.5,,,,0.8645236999999999,,1,0.8645236999999999
215,201512060chi,-1,-1,13,2015,-6,6.5,,0.8696928,0.6990125,,0.8046562,0,0.8046562
217,201512270det,1,1,16,2015,15,9.0,,0.61111975,1.2315843,,,1,0.921352025
218,201509200pit,1,1,2,2015,25,6.0,,,0.49059507,0.67154765,,1,0.58107136
219,201510110nyg,-1,1,5,2015,3,7.5,0.92357343,0.6579673,0.7866565,,1.0348248,1,0.8551149650000001
220,201511220sea,1,1,11,2015,16,14.0,,0.8072251,0.8648633,,0.9903089,1,0.8648633
221,201512130cle,1,1,14,2015,14,2.5,0.6424988,0.26535517,0.4269001,,,1,0.4269001
222,201512060ram,-1,-1,13,2015,-24,3.5,0.43870986,,,0.47100154,0.60691863,0,0.47100154
223,201601240car,1,1,20,2015,34,3.0,0.867983,,0.5923577,,0.52458507,1,0.5923577
224,201509200chi,-1,-1,2,2015,-25,2.0,0.56318414,,0.89695,,,0,0.73006707
225,201510110det,-1,-1,5,2015,-25,5.0,,0.11249980000000001,,0.17327458,,0,0.14288719
226,201510180pit,1,1,6,2015,12,5.0,,0.15219161,,,0.42400652,1,0.288099065
227,201512200phi,-1,-1,15,2015,-23,3.5,,,,,0.34094298,0,0.34094298
228,201511150sea,-1,-1,10,2015,-7,3.0,,,0.5782927,,0.73438054,0,0.65633662
229,201511010cle,-1,-1,8,2015,-14,7.0,-0.08215672,0.41972893,,,,0,0.168786105
230,201511290sfo,1,-1,12,2015,-6,8.5,-0.025006472999999998,,,,,0,-0.025006472999999998
231,201512170ram,1,1,15,2015,8,0.0,0.48762170000000005,0.3909739,,,0.8936441999999999,1,0.48762170000000005
232,201510250was,-1,1,7,2015,1,3.0,0.51281124,0.32876320000000003,,0.6514281999999999,,1,0.51281124
233,201601030car,1,1,17,2015,28,10.0,0.8034701999999999,0.71786374,,0.8968298000000001,,1,0.8034701999999999
234,201511220phi,-1,-1,11,2015,-28,7.0,0.83271706,,0.9125327,,,0,0.87262488
235,201511010atl,-1,-1,8,2015,-3,8.0,0.92025626,1.0556755,0.6571696,,0.9966103999999999,0,0.95843333
236,201511290clt,1,1,12,2015,13,2.5,0.2749558,0.66041267,,,,1,0.467684235
237,201509200nor,-1,-1,2,2015,-7,10.0,,0.93780166,,,,0,0.93780166
238,201509270htx,1,1,3,2015,10,6.0,,0.4200846,,0.48712358,,1,0.45360409
240,200911150was,1,1,10,2009,10,3.5,,0.47292224,,,,1,0.47292224
242,200912130clt,1,1,14,2009,12,6.5,,0.76872027,0.74060225,,0.7401066,1,0.74060225
243,200911010rav,1,1,8,2009,23,4.5,,,0.5214972,0.89766717,0.76883876,1,0.76883876
244,200912270phi,-1,1,16,2009,3,7.0,0.66319156,1.0346406,,,,1,0.84891608
245,200912060kan,-1,-1,13,2009,-31,6.0,0.30340222,,,0.28191173,0.42920244,0,0.30340222
246,200909270rai,-1,-1,3,2009,-20,2.5,,,,,0.60999453,0,0.60999453
247,201011220sdg,1,1,11,2010,21,9.0,0.62960446,0.8614674999999999,0.7860812,0.51342785,0.78095824,1,0.78095824
248,201012120crd,1,1,14,2010,30,4.0,0.14454281,0.6088495,,,0.18293545,1,0.18293545
249,201010030oti,-1,-1,4,2010,-6,6.5,,0.47545522,,,,0,0.47545522
250,201010100rav,1,1,5,2010,14,8.0,,,,,0.6886606,1,0.6886606
251,201012050kan,-1,1,13,2010,4,8.5,0.47030574,,0.7551929000000001,0.33733103,,1,0.47030574
252,201012190rai,1,1,15,2010,16,7.5,,0.7826489000000001,0.61536443,0.5780614000000001,,1,0.61536443
253,201009120jax,1,1,1,2010,7,3.0,0.48654023,,0.62311715,,,1,0.55482869
254,201012050sdg,-1,-1,13,2010,-15,13.0,,0.77514863,0.82522166,,0.9235312,0,0.82522166
255,201009260crd,-1,1,3,2010,1,5.5,,0.48320920000000006,,0.76582366,,1,0.62451643
256,201010240den,-1,-1,7,2010,-45,7.0,0.8581261999999998,,0.8137376000000001,,,0,0.8359319
257,201009120oti,1,1,1,2010,25,6.5,,0.59131956,,0.82777166,,1,0.7095456099999999
258,201011210pit,1,1,11,2010,32,7.0,1.1241081,0.81738436,,,,1,0.97074623
259,201101020kan,-1,-1,17,2010,-21,5.0,,0.64657545,,,,0,0.64657545
260,201010170sfo,1,1,6,2010,8,7.5,0.85996187,0.7671057,,,0.7124411999999999,1,0.7671057
261,201012120jax,1,1,14,2010,7,3.5,,,0.44448519999999997,,,1,0.44448519999999997
262,201109250sdg,-1,1,3,2011,3,14.0,,,,0.8588935999999999,0.6251109,1,0.74200225
263,201112040chi,-1,-1,13,2011,-7,9.0,0.98682576,0.834987,,,0.7440188,0,0.834987
264,201109180det,1,1,2,2011,45,9.0,0.787988,,0.5662655,,0.5251109,1,0.5662655
265,201111210nwe,1,1,11,2011,31,17.0,0.9292709000000001,0.7313153,,0.5110392,,1,0.7313153
266,201110090clt,-1,-1,5,2011,-4,0.0,,0.32748038,,0.45657593,0.22765231,0,0.32748038
267,201112110nyj,1,1,14,2011,27,10.5,0.9160302,,0.84931326,,0.8529459999999999,1,0.8529459999999999
268,201201010den,-1,-1,17,2011,-4,2.0,0.5317223000000001,0.6227479,,0.35699958,0.44395524,0,0.48783877000000003
269,201110230rai,-1,-1,7,2011,-28,3.5,0.5411459,,0.8097648000000001,0.5412100000000001,0.45581982,0,0.54117795
270,201111060sdg,-1,-1,9,2011,-7,6.0,0.032314777,0.17662644,,0.08656016,0.10593432,0,0.09624724
271,201109180car,1,-1,2,2011,-7,11.0,0.07940915,,0.27849954,,,0,0.178954345
272,201109250chi,-1,-1,3,2011,-10,5.0,,0.1374734,,,,0,0.1374734
273,201111240det,-1,-1,12,2011,-12,4.5,0.4529907,,,0.27977234,0.21790361,0,0.27977234
274,201110090atl,-1,-1,5,2011,-11,6.0,-0.060066699999999994,,0.57388175,,,0,0.25690752499999997
